8 12 +1.998570138710667e-03
8 13 +8.585196678491770e-04
8 14 +3.479814933876024e-04
8 15 +2.236338486521513e-04
8 16 +3.479814933876024e-04
8 17 +8.585196678491770e-04
8 18 +1.998570138710667e-03
8 19 +3.503586015126449e-03
8 20 +4.266350475238421e-03
8 21 +3.510202961653063e-03
8 22 +1.937637574805104e-03
8 23 +7.237846411730068e-04
8 24 +1.917917504088143e-04
8 25 +4.159804448997610e-05
8 26 +8.932418369414274e-06
8 27 +2.478661441644039e-06
8 28 +1.918239459944766e-06
8 29 +1.514582924947651e-06
8 30 +5.842895768532483e-07
9 0 +3.642883870758245e-07
9 1 +2.053202999470949e-06
9 2 +3.837166158545995e-06
9 3 +5.348894469071784e-06
9 4 +7.858828200887174e-06
9 5 +2.145531964264211e-05
9 6 +1.278998893281748e-04
9 7 +6.057443575635683e-04
9 8 +1.807819709990386e-03
9 9 +3.456094204549144e-03
9 10 +4.332932758161096e-03
9 11 +3.623389816823501e-03
9 12 +2.054991941718712e-03
9 13 +8.036014751161785e-04
9 14 +2.166177170601839e-04
9 15 +6.915211547501020e-05
9 16 +2.166177170601839e-04
9 17 +8.036014751161785e-04
9 18 +2.054991941718712e-03
9 19 +3.623389816823501e-03
9 20 +4.332932758161096e-03
9 21 +3.456094204549144e-03
9 22 +1.807819709990386e-03
9 23 +6.057443575635683e-04
9 24 +1.278998893281748e-04
9 25 +2.145531964264211e-05
9 26 +7.858828200887174e-06
9 27 +5.348894469071784e-06
9 28 +3.837166158545995e-06
9 29 +2.053202999470949e-06
9 30 +3.642883870758245e-07
10 0 +2.512490246878957e-06
10 1 +4.396610854841844e-06
10 2 +6.575545000503195e-06
10 3 +7.083439501810090e-06
10 4 +3.470894493160968e-06
10 5 +2.622883261358829e-06
10 6 +8.709326319537562e-05
10 7 +5.447133938049011e-04
10 8 +1.752837291237968e-03
10 9 +3.455315221404786e-03
10 10 +4.398958252080046e-03
10 11 +3.686186997488258e-03
10 12 +2.037578409116048e-03
10 13 +7.234336912109821e-04
10 14 +1.396226098258371e-04
10 15 +7.543732908067557e-06
10 16 +1.396226098258371e-04
10 17 +7.234336912109821e-04
10 18 +2.037578409116048e-03
10 19 +3.686186997488258e-03
10 20 +4.398958252080046e-03
10 21 +3.455315221404786e-03
10 22 +1.752837291237968e-03
10 23 +5.447133938049011e-04
10 24 +8.709326319537562e-05
10 25 +2.622883261358829e-06
10 26 +3.470894493160968e-06
10 27 +7.083439501810090e-06
10 28 +6.575545000503195e-06
10 29 +4.396610854841844e-06
10 30 +2.512490246878957e-06
11 0 +6.815671315359540e-06
11 1 +8.264538431099037e-06
11 2 +1.005401247062773e-05
11 3 +1.059684653758765e-05
11 4 +8.755895107819839e-06
11 5 +1.555038478500510e-05
11 6 +1.170561839376850e-04
11 7 +5.962253896499082e-04
11 8 +1.824100571423304e-03
11 9 +3.550529315318575e-03
11 10 +4.513631727635005e-03
11 11 +3.777400017948165e-03
11 12 +2.069898556039909e-03
11 13 +7.321944395611375e-04
11 14 +1.800591890588128e-04
11 15 +7.252664246864497e-05
11 16 +1.800591890588128e-04
11 17 +7.321944395611375e-04
11 18 +2.069898556039909e-03
11 19 +3.777400017948165e-03
11 20 +4.513631727635005e-03
11 21 +3.550529315318575e-03
11 22 +1.824100571423304e-03
11 23 +5.962253896499082e-04
11 24 +1.170561839376850e-04
11 25 +1.555038478500510e-05
11 26 +8.755895107819839e-06
11 27 +1.059684653758765e-05
11 28 +1.005401247062773e-05
11 29 +8.264538431099037e-06
11 30 +6.815671315359540e-06
12 0 +9.749610156771229e-06
12 1 +1.055180001296198e-05
12 2 +1.180987001645569e-05
12 3 +1.395571025914737e-05
12 4 +2.057271886339045e-05
12 5 +5.026620068793996e-05
12 6 +1.931212798890028e-04
12 7 +7.199830460496915e-04
12 8 +1.978312822663844e-03
12 9 +3.714503821754403e-03
12 10 +4.680865749503483e-03
12 11 +3.932112021941086e-03
12 12 +2.178726369038801e-03
12 13 +7.706810332112831e-04
12 14 +1.501137773096962e-04
12 15 +1.261640298775073e-05
12 16 +1.501137773096962e-04
12 17 +7.706810332112831e-04
12 18 +2.178726369038801e-03
12 19 +3.932112021941086e-03
12 20 +4.680865749503483e-03
12 21 +3.714503821754403e-03
12 22 +1.978312822663844e-03
12 23 +7.199830460496915e-04
12 24 +1.931212798890028e-04
12 25 +5.026620068793996e-05
12 26 +2.057271886339045e-05
12 27 +1.395571025914737e-05
12 28 +1.180987001645569e-05
12 29 +1.055180001296198e-05
12 30 +9.749610156771229e-06
13 0 +8.490623059819040e-06
13 1 +8.799846154170221e-06
13 2 +8.994677966752248e-06
13 3 +1.010871017786102e-05
13 4 +1.870330300271311e-05
13 5 +6.084068161357250e-05
13 6 +2.356274475978317e-04
13 7 +8.098356562680192e-04
13 8 +2.107865874310841e-03
13 9 +3.865318650390775e-03
13 10 +4.852291507897281e-03
13 11 +4.126295330348602e-03
13 12 +2.369155320117100e-03
13 13 +9.147697022767272e-04
13 14 +2.308142003576141e-04
13 15 +6.328836926190641e-05
13 16 +2.308142003576141e-04
13 17 +9.147697022767272e-04
13 18 +2.369155320117100e-03
13 19 +4.126295330348602e-03
13 20 +4.852291507897281e-03
13 21 +3.865318650390775e-03
13 22 +2.107865874310841e-03
13 23 +8.098356562680192e-04
13 24 +2.356274475978317e-04
13 25 +6.084068161357250e-05
13 26 +1.870330300271311e-05
13 27 +1.010871017786102e-05
13 28 +8.994677966752248e-06
13 29 +8.799846154170221e-06
13 30 +8.490623059819040e-06
14 0 +4.687403389656196e-06
14 1 +5.079153114463964e-06
14 2 +4.497918246229313e-06
14 3 +2.774071303358379e-06
14 4 +5.904632068328592e-06
14 5 +4.270413859622926e-05
14 6 +2.207746257698169e-04
14 7 +8.135918874377782e-04
14 8 +2.139508173337537e-03
14 9 +3.927780870116436e-03
14 10 +4.956023042244558e-03
14 11 +4.277097097416137e-03
14 12 +2.546496865618815e-03
14 13 +1.093698356447127e-03
14 14 +4.092148715898557e-04
14 15 +2.440103587145870e-04
14 16 +4.092148715898557e-04
14 17 +1.093698356447127e-03
14 18 +2.546496865618815e-03
14 19 +4.277097097416137e-03
14 20 +4.956023042244558e-03
14 21 +3.927780870116436e-03
14 22 +2.139508173337537e-03
14 23 +8.135918874377782e-04
14 24 +2.207746257698169e-04
14 25 +4.270413859622926e-05
14 26 +5.904632068328592e-06
14 27 +2.774071303358379e-06
14 28 +4.497918246229313e-06
14 29 +5.079153114463964e-06
14 30 +4.687403389656196e-06
15 0 +1.501257749887276e-06
15 1 +2.435756825174617e-06
15 2 +2.411966242960009e-06
15 3 +7.157054724050202e-07
15 4 +1.716069852294603e-06
15 5 +3.013705168409485e-05
15 6 +1.904842036316344e-04
15 7 +7.619892865676402e-04
15 8 +2.077488033630016e-03
15 9 +3.878674705777598e-03
15 10 +4.943717078853101e-03
15 11 +4.303065526353173e-03
15 12 +2.573644579802008e-03
15 13 +1.075135802949144e-03
15 14 +3.350972364282421e-04
15 15 +1.464398667425757e-04
15 16 +3.350972364282421e-04
15 17 +1.075135802949144e-03
15 18 +2.573644579802008e-03
15 19 +4.303065526353173e-03
15 20 +4.943717078853101e-03
15 21 +3.878674705777598e-03
15 22 +2.077488033630016e-03
15 23 +7.619892865676402e-04
15 24 +1.904842036316344e-04
15 25 +3.013705168409485e-05
15 26 +1.716069852294603e-06
15 27 +7.157054724050202e-07
15 28 +2.411966242960009e-06
15 29 +2.435756825174617e-06
15 30 +1.501257749887276e-06
16 0 +2.323571591220434e-07
16 1 +1.393475802039957e-06
16 2 +2.091541786468290e-06
16 3 +2.126752993258124e-06
16 4 +4.835644738161436e-06
16 5 +2.852474621669622e-05
16 6 +1.659548141126014e-04
16 7 +6.933826714206772e-04
16 8 +1.963201825373199e-03
16 9 +3.743280998425761e-03
16 10 +4.819314315173870e-03
16 11 +4.206415709376830e-03
16 12 +2.492191540160578e-03
16 13 +9.778007064550418e-04
16 14 +2.051669934845689e-04
16 15 +7.791777078841276e-08
16 16 +2.051669934845689e-04
16 17 +9.778007064550418e-04
16 18 +2.492191540160578e-03
16 19 +4.206415709376830e-03
16 20 +4.819314315173870e-03
16 21 +3.743280998425761e-03
16 22 +1.963201825373199e-03
16 23 +6.933826714206772e-04
16 24 +1.659548141126014e-04
16 25 +2.852474621669622e-05
16 26 +4.835644738161436e-06
16 27 +2.126752993258124e-06
16 28 +2.091541786468290e-06
16 29 +1.393475802039957e-06
16 30 +2.323571591220434e-07
17 0 +6.534106903077690e-07
17 1 +1.487306123431552e-06
17 2 +1.979172297174789e-06
17 3 +1.976234205687681e-06
17 4 +3.531951296812328e-06
17 5 +2.095624840708503e-05
17 6 +1.382476024308607e-04
17 7 +6.241889811214583e-04
17 8 +1.838277343110348e-03
17 9 +3.567829091690213e-03
17 10 +4.619649049288467e-03
17 11 +4.029180994811406e-03
17 12 +2.389692813180007e-03
17 13 +9.801953064551853e-04
17 14 +3.010360683959697e-04
17 15 +1.339147984653232e-04
17 16 +3.010360683959697e-04
17 17 +9.801953064551853e-04
17 18 +2.389692813180007e-03
17 19 +4.029180994811406e-03
17 20 +4.619649049288467e-03
17 21 +3.567829091690213e-03
17 22 +1.838277343110348e-03
17 23 +6.241889811214583e-04
17 24 +1.382476024308607e-04
17 25 +2.095624840708503e-05
17 26 +3.531951296812328e-06
17 27 +1.976234205687681e-06
17 28 +1.979172297174789e-06
17 29 +1.487306123431552e-06
17 30 +6.534106903077690e-07
18 0 +1.876059361241538e-06
18 1 +2.057784840208347e-06
18 2 +1.777613271338336e-06
18 3 +8.699234969159874e-07
18 4 +1.968652577303025e-07
18 5 +1.208171122223021e-05
18 6 +1.171139379151092e-04
18 7 +5.767959563594669e-04
18 8 +1.740740070141123e-03
18 9 +3.396802527464631e-03
18 10 +4.382735284334756e-03
18 11 +3.786662133385478e-03
18 12 +2.219758764675431e-03
18 13 +9.142867897053784e-04
18 14 +3.110029558942641e-04
18 15 +1.692446500089834e-04
18 16 +3.110029558942641e-04
18 17 +9.142867897053784e-04
18 18 +2.219758764675431e-03
18 19 +3.786662133385478e-03
18 20 +4.382735284334756e-03
18 21 +3.396802527464631e-03
18 22 +1.740740070141123e-03
18 23 +5.767959563594669e-04
18 24 +1.171139379151092e-04
18 25 +1.208171122223021e-05
18 26 +1.968652577303025e-07
18 27 +8.699234969159874e-07
18 28 +1.777613271338336e-06
18 29 +2.057784840208347e-06
18 30 +1.876059361241538e-06
19 0 +3.062840789809967e-06
19 1 +2.527808076843036e-06
19 2 +1.633271973488836e-06
19 3 +9.736235185669393e-07
19 4 +1.380503967706013e-06
19 5 +1.469419689216322e-05
19 6 +1.207048147882760e-04
19 7 +5.719123589096748e-04
19 8 +1.692871022540258e-03
19 9 +3.256428719310688e-03
19 10 +4.139632891211538e-03
19 11 +3.504909208546127e-03
19 12 +1.982724381278589e-03
19 13 +7.402920491410022e-04
19 14 +1.617462685140096e-04
19 15 +2.053330572468854e-05
19 16 +1.617462685140096e-04
19 17 +7.402920491410022e-04
19 18 +1.982724381278589e-03
19 19 +3.504909208546127e-03
19 20 +4.139632891211538e-03
19 21 +3.256428719310688e-03
19 22 +1.692871022540258e-03
19 23 +5.719123589096748e-04
19 24 +1.207048147882760e-04
19 25 +1.469419689216322e-05
19 26 +1.380503967706013e-06
19 27 +9.736235185669393e-07
19 28 +1.633271973488836e-06
19 29 +2.527808076843036e-06
19 30 +3.062840789809967e-06
20 0 +3.965288889790357e-06
20 1 +2.752129060676672e-06
20 2 +1.161841016756794e-06
20 3 +5.701545853936663e-07
20 4 +3.098355792788597e-06
20 5 +2.353023458085338e-05
20 6 +1.431860973840122e-04
20 7 +6.003781224686864e-04
20 8 +1.683390907031591e-03
20 9 +3.145644377756497e-03
20 10 +3.912068929840578e-03
20 11 +3.233033884460954e-03
20 12 +1.771385768497788e-03
20 13 +6.375462234056684e-04
20 14 +1.434980619272460e-04
20 15 +3.195125662258565e-05
20 16 +1.434980619272460e-04
20 17 +6.375462234056684e-04
20 18 +1.771385768497788e-03
20 19 +3.233033884460954e-03
20 20 +3.912068929840578e-03
20 21 +3.145644377756497e-03
20 22 +1.683390907031591e-03
20 23 +6.003781224686864e-04
20 24 +1.431860973840122e-04
20 25 +2.353023458085338e-05
20 26 +3.098355792788597e-06
20 27 +5.701545853936663e-07
20 28 +1.161841016756794e-06
20 29 +2.752129060676672e-06
20 30 +3.965288889790357e-06
21 0 +4.809474577021396e-06
21 1 +3.265902127647575e-06
21 2 +1.153290298311127e-06
21 3 +1.734187798996243e-07
21 4 +4.307226170255345e-06
21 5 +3.268845994111086e-05
21 6 +1.673952798494322e-04
21 7 +6.297509875229867e-04
21 8 +1.674683627968040e-03
21 9 +3.043996694190472e-03
21 10 +3.709176492544443e-03
21 11 +2.997312013828311e-03
21 12 +1.599019952667030e-03
21 13 +5.728662937094130e-04
21 14 +1.609992934304200e-04
21 15 +7.737655471200314e-05
21 16 +1.609992934304200e-04
21 17 +5.728662937094130e-04
21 18 +1.599019952667030e-03
21 19 +2.997312013828311e-03
21 20 +3.709176492544443e-03
21 21 +3.043996694190472e-03
21 22 +1.674683627968040e-03
21 23 +6.297509875229867e-04
21 24 +1.673952798494322e-04
21 25 +3.268845994111086e-05
21 26 +4.307226170255345e-06
21 27 +1.734187798996243e-07
21 28 +1.153290298311127e-06
21 29 +3.265902127647575e-06
21 30 +4.809474577021396e-06
22 0 +5.555042869803733e-06
22 1 +4.420635368354199e-06
22 2 +3.028730507567648e-06
22 3 +3.100707295620601e-06
22 4 +9.243914480592160e-06
22 5 +4.087587045427118e-05
22 6 +1.760607022307088e-04
22 7 +6.247370338825327e-04
22 8 +1.629230426377810e-03
22 9 +2.933474132420932e-03
22 10 +3.538408480595143e-03
22 11 +2.811983434809747e-03
22 12 +1.451910099681378e-03
22 13 +4.768548007400953e-04
22 14 +9.099433778678653e-05
22 15 +1.171746709542609e-05
22 16 +9.099433778678653e-05
22 17 +4.768548007400953e-04
22 18 +1.451910099681378e-03
22 19 +2.811983434809747e-03
22 20 +3.538408480595143e-03
22 21 +2.933474132420932e-03
22 22 +1.629230426377810e-03
22 23 +6.247370338825327e-04
22 24 +1.760607022307088e-04
22 25 +4.087587045427118e-05
22 26 +9.243914480592160e-06
22 27 +3.100707295620601e-06
22 28 +3.028730507567648e-06
22 29 +4.420635368354199e-06
22 30 +5.555042869803733e-06
23 0 +5.404189672356805e-06
23 1 +4.892870830299098e-06
23 2 +4.557607934560358e-06
23 3 +5.537092541242136e-06
23 4 +1.083855203679700e-05
23 5 +3.547085934154473e-05
23 6 +1.510775020427121e-04
23 7 +5.676546615136151e-04
23 8 +1.538572432507774e-03
23 9 +2.819067621052516e-03
23 10 +3.417150766148686e-03
23 11 +2.705429500718680e-03
23 12 +1.374749562040417e-03
23 13 +4.333463453912217e-04
23 14 +7.941771000134053e-05
23 15 +1.479566369747944e-05
23 16 +7.941771000134053e-05
23 17 +4.333463453912217e-04
23 18 +1.374749562040417e-03
23 19 +2.705429500718680e-03
23 20 +3.417150766148686e-03
23 21 +2.819067621052516e-03
23 22 +1.538572432507774e-03
23 23 +5.676546615136151e-04
23 24 +1.510775020427121e-04
23 25 +3.547085934154473e-05
23 26 +1.083855203679700e-05
23 27 +5.537092541242136e-06
23 28 +4.557607934560358e-06
23 29 +4.892870830299098e-06
23 30 +5.404189672356805e-06
24 0 +3.955165536724783e-06
24 1 +3.584741991399201e-06
24 2 +3.508885372422360e-06
24 3 +3.939399145842972e-06
24 4 +4.822757117855054e-06
24 5 +1.528945559383431e-05
24 6 +1.028440676156929e-04
24 7 +4.865196638755525e-04
24 8 +1.440956718322974e-03
24 9 +2.733108955173010e-03
24 10 +3.366008382925306e-03
24 11 +2.697020398631471e-03
24 12 +1.391340841413025e-03
24 13 +4.489266759395228e-04
24 14 +8.931113109195366e-05
24 15 +2.423720573557286e-05
24 16 +8.931113109195366e-05
24 17 +4.489266759395228e-04
24 18 +1.391340841413025e-03
24 19 +2.697020398631471e-03
24 20 +3.366008382925306e-03
24 21 +2.733108955173010e-03
24 22 +1.440956718322974e-03
24 23 +4.865196638755525e-04
24 24 +1.028440676156929e-04
24 25 +1.528945559383431e-05
24 26 +4.822757117855054e-06
24 27 +3.939399145842972e-06
24 28 +3.508885372422360e-06
24 29 +3.584741991399201e-06
24 30 +3.955165536724783e-06
25 0 +2.214633245267957e-06
25 1 +1.585525169790331e-06
25 2 +1.483434350126737e-06
25 3 +1.972238971450125e-06
25 4 +8.239998404110594e-07
25 5 +3.274470653067594e-06
25 6 +7.580088249132948e-05
25 7 +4.457366278418717e-04
25 8 +1.401383271659800e-03
25 9 +2.715854393917418e-03
25 10 +3.391604051034845e-03
25 11 +2.775387360033505e-03
25 12 +1.495302570719864e-03
25 13 +5.208990796590071e-04
25 14 +9.956297062102457e-05
25 15 +4.074204269152465e-06
25 16 +9.956297062102457e-05
25 17 +5.208990796590071e-04
25 18 +1.495302570719864e-03
25 19 +2.775387360033505e-03
25 20 +3.391604051034845e-03
25 21 +2.715854393917418e-03
25 22 +1.401383271659800e-03
25 23 +4.457366278418717e-04
25 24 +7.580088249132948e-05
25 25 +3.274470653067594e-06
25 26 +8.239998404110594e-07
25 27 +1.972238971450125e-06
25 28 +1.483434350126737e-06
25 29 +1.585525169790331e-06
25 30 +2.214633245267957e-06
26 0 +1.270433760442372e-06
26 1 +3.916387056204372e-07
26 2 +2.231233391960010e-07
26 3 +1.503250077270970e-06
26 4 +3.125235105917701e-06
26 5 +1.232580616064923e-05
26 6 +9.755857943602422e-05
26 7 +4.851055857767528e-04
26 8 +1.457115907850736e-03
26 9 +2.782087863624691e-03
26 10 +3.471885190847275e-03
26 11 +2.885556868129979e-03
26 12 +1.636626067410123e-03
26 13 +6.667717289764138e-04
26 14 +2.263997570460314e-04
26 15 +1.189280941020137e-04
26 16 +2.263997570460314e-04
26 17 +6.667717289764138e-04
26 18 +1.636626067410123e-03
26 19 +2.885556868129979e-03
26 20 +3.471885190847275e-03
26 21 +2.782087863624691e-03
26 22 +1.457115907850736e-03
26 23 +4.851055857767528e-04
26 24 +9.755857943602422e-05
26 25 +1.232580616064923e-05
26 26 +3.125235105917701e-06
26 27 +1.503250077270970e-06
26 28 +2.231233391960010e-07
26 29 +3.916387056204372e-07
26 30 +1.270433760442372e-06
27 0 +1.299354594308245e-06
27 1 +5.522911269684502e-07
27 2 +4.619462725569895e-07
27 3 +2.265200690627976e-06
27 4 +8.097778286089136e-06
27 5 +3.240334951419666e-05
27 6 +1.498979407853844e-04
27 7 +5.803392722650569e-04
27 8 +1.582282591448272e-03
27 9 +2.903121917018245e-03
27 10 +3.560888391768400e-03
27 11 +2.942173666034896e-03
27 12 +1.681218578604672e-03
27 13 +7.183020985079531e-04
27 14 +2.890668649459803e-04
27 15 +1.861637286406668e-04
27 16 +2.890668649459803e-04
27 17 +7.183020985079531e-04
27 18 +1.681218578604672e-03
27 19 +2.942173666034896e-03
27 20 +3.560888391768400e-03
27 21 +2.903121917018245e-03
27 22 +1.582282591448272e-03
27 23 +5.803392722650569e-04
27 24 +1.498979407853844e-04
27 25 +3.240334951419666e-05
27 26 +8.097778286089136e-06
27 27 +2.265200690627976e-06
27 28 +4.619462725569895e-07
27 29 +5.522911269684502e-07
27 30 +1.299354594308245e-06
28 0 +2.040365887620211e-06
28 1 +1.650917666586412e-06
28 2 +1.774875725028040e-06
28 3 +3.556606295780957e-06
28 4 +1.121238171560661e-05
28 5 +4.596797846319543e-05
28 6 +1.924256950599667e-04
